0,21.89999962,38.90000153,2.536942986,5
1,21.79999924,38.79999924,2.549835185,5
2,21.79999924,38.79999924,2.536942986,5
3,21.79999924,38.70000076,2.549835185,5
4,21.79999924,38.70000076,2.560310096,5
5,21.79999924,38.70000076,2.565144671,5
6,21.79999924,38.70000076,2.553058235,5
7,21.79999924,38.70000076,2.564338909,5
8,21.79999924,38.59999847,2.562727384,5
9,21.79999924,38.59999847,2.555475522,5
10,21.79999924,38.5,2.532108412,5
11,21.79999924,38.5,2.552252472,5
12,21.79999924,38.5,2.54500061,5
13,21.79999924,38.5,2.565950433,5
14,21.79999924,38.5,2.534525699,5
15,21.79999924,38.5,2.553058235,5
16,21.79999924,38.5,2.529691124,5
17,21.79999924,38.5,2.549835185,5
18,21.79999924,38.59999847,2.542583323,5
19,21.79999924,38.59999847,2.55144671,5
20,21.79999924,38.59999847,2.546612135,5
21,21.79999924,38.59999847,2.57159077,5
22,21.79999924,38.59999847,2.547417898,5
23,21.79999924,38.59999847,2.553863997,5
24,21.79999924,38.59999847,2.536942986,5
25,21.79999924,38.59999847,2.530496887,5
26,21.79999924,38.59999847,2.562727384,5
27,21.79999924,38.5,2.566756196,5
28,21.79999924,38.5,2.549835185,5
29,21.79999924,38.5,2.552252472,5
30,21.79999924,38.5,2.565950433,5
31,21.79999924,38.40000153,2.547417898,5
32,21.79999924,38.40000153,2.55144671,5
33,21.79999924,38.40000153,2.530496887,5
34,21.79999924,38.29999924,2.546612135,5
35,21.89999962,38.40000153,2.553058235,5
36,21.89999962,38.29999924,2.538554511,5
37,21.89999962,38.29999924,2.573202295,5
38,21.79999924,38.20000076,2.559504334,5
39,21.79999924,38.20000076,2.532914174,5
40,21.89999962,38.20000076,2.533719937,5
41,21.89999962,38.20000076,2.553863997,5
42,21.79999924,38.20000076,2.532108412,5
43,21.79999924,38.20000076,2.552252472,5
44,21.79999924,38.20000076,2.549029423,5
45,21.89999962,38.40000153,2.553058235,5
46,21.79999924,38.29999924,2.553863997,5
47,21.79999924,38.29999924,2.550640947,5
48,21.79999924,38.29999924,2.565950433,5
49,21.79999924,38.29999924,2.572396533,5
50,21.79999924,38.29999924,2.536137224,5
51,21.79999924,38.40000153,2.525662312,5
52,21.89999962,38.5,2.553058235,5
53,21.79999924,38.40000153,2.546612135,5
54,21.79999924,38.40000153,2.565950433,5
55,21.79999924,38.40000153,2.565950433,5
56,21.79999924,38.40000153,2.539360273,5
57,21.79999924,38.40000153,2.547417898,5
58,21.89999962,38.5,2.566756196,5
59,21.79999924,38.5,2.545806373,5
60,21.89999962,38.5,2.565144671,5
61,21.79999924,38.5,2.527273837,5
62,21.79999924,38.5,2.565950433,5
63,21.89999962,38.5,2.543389086,5
64,21.79999924,38.5,2.559504334,5
65,21.79999924,38.5,2.562727384,5
66,21.79999924,38.5,2.530496887,5
67,21.79999924,38.5,2.549835185,5
68,21.89999962,38.5,2.55144671,5
69,21.79999924,38.5,2.547417898,5
70,21.89999962,38.5,2.549835185,5
71,21.79999924,38.5,2.555475522,5
72,21.79999924,38.5,2.549835185,5
73,21.89999962,38.5,2.549835185,5
74,21.79999924,38.40000153,2.558698572,5
75,21.79999924,38.40000153,2.533719937,5
76,21.79999924,38.40000153,2.563533146,5
77,21.79999924,38.40000153,2.553863997,5
78,21.79999924,38.40000153,2.542583323,5
79,21.79999924,38.40000153,2.536137224,5
80,21.79999924,38.40000153,2.54500061,5
81,21.79999924,38.40000153,2.5216335,5
82,21.79999924,38.40000153,2.542583323,5
83,21.89999962,38.5,2.549835185,5
84,21.79999924,38.40000153,2.55144671,5
85,21.79999924,38.40000153,2.549835185,5
86,21.79999924,38.40000153,2.545806373,5
87,21.79999924,38.40000153,2.553058235,5
88,21.79999924,38.40000153,2.526468075,5
89,21.79999924,38.40000153,2.540166036,5
90,21.89999962,38.5,2.55144671,5
91,21.89999962,38.5,2.534525699,5
92,21.89999962,38.5,2.538554511,5
