0,21.20000076,49.20000076,2.60140398,0
1,20.79999924,63,2.59818093,0
2,20.70000076,63,2.600598218,0
3,20.70000076,63.09999847,2.590929068,0
4,20.79999924,63.20000076,2.596569405,0
5,20.70000076,63.09999847,2.575619582,0
6,20.70000076,63.20000076,2.594152118,0
7,20.70000076,63.20000076,2.59818093,0
8,20.70000076,63.20000076,2.59818093,0
9,20.70000076,63.09999847,2.591734831,0
10,20.70000076,63.09999847,2.59818093,0
11,20.70000076,63.09999847,2.594957881,0
12,20.70000076,63.20000076,2.603015505,0
13,20.70000076,63.09999847,2.573202295,0
14,20.70000076,63.09999847,2.607044317,0
15,20.79999924,63.20000076,2.594152118,0
16,20.70000076,63.09999847,2.610267367,0
17,20.70000076,63.09999847,2.59818093,0
18,20.70000076,64.90000153,2.594957881,0
19,20.70000076,63.29999924,2.57481382,0
20,20.70000076,63.29999924,2.594957881,0
21,20.79999924,63.29999924,2.59818093,0
22,20.70000076,63.20000076,2.591734831,0
23,20.70000076,63.29999924,2.614296179,0
24,20.70000076,63.29999924,2.594957881,0
25,20.79999924,63.40000153,2.603821267,0
26,20.70000076,63.40000153,2.57803687,0
27,20.70000076,63.40000153,2.605432792,0
28,20.70000076,63.40000153,2.573202295,0
29,20.70000076,63.29999924,2.611073129,0
30,20.79999924,63.40000153,2.575619582,0
31,20.70000076,63.29999924,2.611878891,0
32,20.79999924,63.40000153,2.57803687,0
33,20.70000076,63.29999924,2.594152118,0
34,20.79999924,63.29999924,2.585288732,0
35,20.79999924,63.29999924,2.590929068,0
36,20.70000076,63.20000076,2.596569405,0
37,20.70000076,63.20000076,2.57803687,0
38,20.70000076,63.09999847,2.59818093,0
39,20.79999924,63.29999924,2.572396533,0
40,20.79999924,63.29999924,2.613490416,0
41,20.70000076,64.90000153,2.59818093,0
42,20.79999924,63.20000076,2.57481382,0
43,20.70000076,64.80000305,2.594152118,0
44,20.79999924,63.20000076,2.614296179,0
45,20.79999924,63.20000076,2.585288732,0
46,20.79999924,63.20000076,2.582065682,0
47,20.79999924,63.20000076,2.594152118,0
48,20.79999924,63.20000076,2.584482969,0
49,20.79999924,63.20000076,2.603821267,0
50,20.79999924,63.20000076,2.617519228,0
51,20.70000076,63.20000076,2.603821267,0
52,20.79999924,63.20000076,2.569173483,0
53,20.79999924,63.20000076,2.610267367,0
54,20.79999924,63.20000076,2.575619582,0
55,20.79999924,63.20000076,2.600598218,0
56,20.79999924,63.20000076,2.594957881,0
57,20.79999924,63.20000076,2.577231107,0
58,20.79999924,63.20000076,2.60140398,0
59,20.79999924,63.20000076,2.596569405,0
60,20.79999924,63.20000076,2.59818093,0
61,20.79999924,63.20000076,2.602209742,0
62,20.79999924,64.80000305,2.60140398,0
63,20.79999924,63.09999847,2.591734831,0
