0,20.5,54.5,2.705347332,0
1,21.39999962,51.29999924,2.67795141,0
2,21.29999924,51.20000076,2.712599194,0
3,21.29999924,51.29999924,2.70776462,0
4,21.29999924,53.20000076,2.692455134,0
5,21.39999962,51.29999924,2.703735808,0
6,21.29999924,51.20000076,2.713404957,0
7,21.29999924,53.20000076,2.680368697,0
8,21.29999924,51.20000076,2.717433769,0
9,21.29999924,51.20000076,2.703735808,0
10,21.29999924,51.20000076,2.703735808,0
11,21.29999924,51.09999847,2.70131852,0
12,21.29999924,51.20000076,2.719045294,0
13,21.29999924,51.09999847,2.699706995,0
14,21.29999924,51.09999847,2.717433769,0
15,21.29999924,51.09999847,2.698095471,0
16,21.29999924,51.09999847,2.687620559,0
17,21.29999924,51.09999847,2.710181907,0
18,21.29999924,51.09999847,2.703735808,0
19,21.29999924,51,2.717433769,0
20,21.29999924,51.09999847,2.720656818,0
21,21.29999924,51,2.710181907,0
22,21.29999924,51,2.710181907,0
23,21.29999924,51,2.699706995,0
24,21.29999924,51,2.691649371,0
25,21.29999924,51,2.70454157,0
26,21.29999924,51,2.70131852,0
27,21.29999924,51,2.719851056,0
28,21.29999924,51,2.70454157,0
29,21.29999924,51,2.70454157,0
30,21.29999924,51,2.719045294,0
31,21.29999924,51,2.702124283,0
32,21.29999924,51,2.678757173,0
33,21.29999924,51,2.70454157,0
34,21.29999924,51,2.719045294,0
35,21.29999924,51,2.70131852,0
36,21.29999924,51,2.68117446,0
37,21.29999924,51.09999847,2.703735808,0
38,21.29999924,51.09999847,2.719045294,0
39,21.29999924,51.09999847,2.70454157,0
40,21.29999924,51.09999847,2.700512758,0
41,21.29999924,51.09999847,2.721462581,0
42,21.29999924,51.09999847,2.721462581,0
43,21.29999924,51,2.712599194,0
44,21.29999924,51,2.710181907,0
45,21.29999924,51,2.710987669,0
46,21.29999924,53,2.720656818,0
47,21.29999924,50.90000153,2.717433769,0
48,21.29999924,50.90000153,2.706958857,0
49,21.29999924,50.79999924,2.70131852,0
50,21.29999924,50.79999924,2.70131852,0
51,21.29999924,50.90000153,2.700512758,0
52,21.29999924,50.79999924,2.68117446,0
53,21.29999924,52.79999924,2.710181907,0
54,21.39999962,50.90000153,2.690843609,0
55,21.29999924,50.79999924,2.70131852,0
56,21.29999924,52.79999924,2.70131852,0
57,21.39999962,50.79999924,2.720656818,0
58,21.29999924,50.79999924,2.708570382,0
59,21.29999924,52.79999924,2.706153095,0
60,21.39999962,51,2.694066659,0
61,21.39999962,51,2.719045294,0
62,21.29999924,53.09999847,2.721462581,0
63,21.39999962,51.20000076,2.706153095,0
64,21.29999924,53.20000076,2.702930045,0
65,21.39999962,51.29999924,2.715822244,0
66,21.39999962,51.29999924,2.70454157,0
67,21.39999962,51.20000076,2.723879868,0
68,21.39999962,51.20000076,2.687620559,0
69,21.39999962,51.20000076,2.717433769,0
70,21.39999962,51.20000076,2.721462581,0
71,21.39999962,51.20000076,2.694066659,0
72,21.39999962,51.20000076,2.681980222,0
73,21.39999962,51.20000076,2.684397509,0
74,21.29999924,53.09999847,2.706153095,0
75,21.39999962,51.20000076,2.720656818,0
76,21.39999962,53.09999847,2.714210719,0
77,21.39999962,51.20000076,2.70454157,0
78,21.39999962,51.20000076,2.717433769,0
79,21.39999962,51.20000076,2.70454157,0
80,21.39999962,51.20000076,2.702930045,0
81,21.39999962,51.20000076,2.700512758,0
82,21.39999962,51.20000076,2.700512758,0
83,21.39999962,51.09999847,2.689232084,0
84,21.39999962,51.20000076,2.678757173,0
85,21.39999962,51.20000076,2.694872421,0
86,21.39999962,51.20000076,2.682785985,0
87,21.39999962,51.20000076,2.717433769,0
88,21.39999962,51.20000076,2.719851056,0
89,21.39999962,51.20000076,2.702124283,0
90,21.39999962,51.20000076,2.699706995,0
91,21.39999962,51.20000076,2.706153095,0
